timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,PRICE_STEP,LAZY_UPDATE,BREAKWATER_TRACK_CREDIT,LOAD_SHEDDING,LATENCY_THRESHOLD,DAGOR_UMAX,BREAKWATER_CLIENT_EXPIRATION,BREAKWATERD_B,BREAKWATER_A,BREAKWATERD_RTT,TOKEN_UPDATE_RATE,BREAKWATERD_SLO,RATE_LIMITING,DAGOR_ALPHA,PRICE_STRATEGY,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATER_B,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATER_SLO,BREAKWATERD_A,CHARON_TRACK_PRICE,BREAKWATER_INITIAL_CREDIT,BREAKWATERD_LOAD_SHEDDING,DAGOR_QUEUING_THRESHOLD,DAGOR_BETA,BREAKWATERD_INITIAL_CREDIT,BREAKWATER_RTT,INTERCEPT,PRICE_UPDATE_RATE,BREAKWATER_LOAD_SHEDDING
0610_0229,motivate-get,dagor,26000,6579.483189176118,3059.816786891655,2432.4509195400055,834.7324802999999,44.98802,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-26000-0610_0229.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1435,motivate-set,charon,30000,14341.333996130576,6611.1873825515695,977.42349461,861.2181133500001,158.785028,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1435.json,180,true,false,true,4228us,20,10ms,0.02,0.001,1000us,34186us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,1003us,true
0610_2132,motivate-set,dagor,20000,4152.033276160546,4151.932103293854,80.80713058000003,55.26949059999999,28.850873,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-20000-0610_2132.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_0035,motivate-get,charon,18000,8618.340241220436,8560.873751941152,35.94386528999993,22.437341149999963,7.607398,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-18000-0610_0035.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1405,motivate-set,dagor,30000,18198.617634102302,5437.559199516974,991.78588298,919.713928,301.266707,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1405.json,0,false,false,true,100us,15,10ms,0.02,0.001,1000us,10ms,12500us,true,4.211076250050522,step,10ms,0.02,2868us,12500us,0.001,false,400,true,107099us,2.873668590451506,400,1000us,dagor,10ms,true
0610_1854,motivate-get,breakwaterd,14000,11441.693224041139,8180.3157249852,127.04902595000004,79.00569575,25.539729,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-14000-0610_1854.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_0110,motivate-get,dagor,30000,12795.795179560817,3276.2577083828446,2421.2113421399918,724.5859764999996,86.810996,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-30000-0610_0110.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_0710,motivate-set,breakwater,30000,4497.493784682774,3600.9819980349102,891.1317002000003,581.209156,64.767282,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_0710.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_1831,motivate-get,breakwater,22000,10.52697413274762,0.0,153.07703800000002,147.2935325,114.92832,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-22000-0610_1831.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_2212,motivate-set,breakwater,18000,1287.805125614346,1287.805125614346,87.12375727999968,62.94162520000001,34.535818,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-18000-0610_2212.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_0508,motivate-set,dagor,14000,4541.340339673401,4541.340339673401,42.87833245999994,34.77364199999998,24.614791,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-14000-0610_0508.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1434,motivate-set,dagor,30000,19803.856846839226,7712.5014662694375,974.75161645,877.0690672999993,250.368618,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1434.json,0,false,false,true,100us,5,10ms,0.02,0.001,1000us,10ms,12500us,true,0.0,step,10ms,0.02,20000us,12500us,0.001,false,400,true,117592us,3.0,400,1000us,dagor,10ms,true
0610_0703,motivate-get,breakwater,18000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-18000-0610_0703.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_0528,motivate-get,charon,22000,8407.067365109375,8277.17057234588,46.86512307000001,24.728451700000004,8.25634,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-22000-0610_0528.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1820,motivate-get,charon,28000,6831.58077644516,3565.542789335253,2927.7865129000015,906.6265730999999,36.953974,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-28000-0610_1820.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_1911,motivate-get,charon,20000,12087.231224970617,9984.957312231298,726.5664566599995,256.1416147999995,12.849802,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-20000-0610_1911.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_0126,motivate-set,breakwater,12000,4702.561154910619,4702.561154910619,44.01093178000002,35.498181,24.912883,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-12000-0610_0126.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_2156,motivate-get,charon,14000,11712.149967999536,11639.170046088051,36.12742244000002,20.482670399999993,7.04096,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-14000-0610_2156.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_1625,motivate-set,charon,30000,14735.505835470613,14603.80878207598,127.64242942000001,85.22797470000008,41.184537,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1625.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_1242,motivate-set,breakwaterd,28000,7020.19754622,6757.2680434110125,171.76553590000037,118.52460815,52.264806,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-28000-0610_1242.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_0318,motivate-get,charon,16000,8578.91117574483,8563.695632771542,27.342546560000017,18.082439750000002,6.760673,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-16000-0610_0318.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0507,motivate-get,dagor,12000,5014.7623543194095,5014.7623543194095,19.156576320000056,12.60822619999999,5.547074,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-12000-0610_0507.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_2146,motivate-get,breakwaterd,20000,12345.765870559027,2404.3873473293183,879.5905290499999,377.9639629999998,83.158045,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-20000-0610_2146.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_0314,motivate-get,charon,10000,7811.425411162561,7811.221334944175,19.31345143,11.7636256,5.4852245,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-10000-0610_0314.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0038,motivate-set,charon,22000,4262.545881991685,4262.545881991685,54.35425459999999,39.43396545,25.887882500000003,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-22000-0610_0038.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0237,motivate-get,charon,16000,8968.525742648857,8953.046683714134,25.35333235999999,16.78800299999998,6.793586,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-16000-0610_0237.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0309,motivate-get,dagor,24000,10002.176159649294,3608.6874114571483,2023.2861341200075,803.5596021999995,61.9150585,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-24000-0610_0309.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_2224,motivate-set,dagor,14000,3902.0624623473436,3902.0624623473436,48.49756079,40.20982215000001,25.9496945,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-14000-0610_2224.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1349,motivate-set,dagor,30000,3843.6611476716116,3819.5926227296773,116.78971779999999,86.38367459999998,52.642927,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1349.json,0,false,false,true,100us,7,10ms,0.02,0.001,1000us,10ms,12500us,true,7.203244934421581,step,10ms,0.02,8923us,12500us,0.001,false,400,true,61164us,0.0003431244520346599,400,1000us,dagor,10ms,true
0610_0625,motivate-get,breakwater,26000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-26000-0610_0625.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_0430,motivate-set,dagor,22000,1093.1040751533694,1090.2587731077904,116.99677328000001,88.37102939999994,33.671323,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-22000-0610_0430.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1720,motivate-set,breakwater,30000,9706.624242487675,7578.6120734468595,647.34857443,469.5437391499998,79.23700450000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1720.json,0,false,false,true,100us,20,20us,0.02,1.5593490960099632,1000us,10ms,12500us,true,0.05,step,10ms,7.423149206200038,10ms,2223us,0.001,false,559,true,2ms,0.01,400,5292us,breakwater,10ms,true
0610_0123,motivate-set,charon,30000,3365.992540943536,3365.4867873388025,54.08913471999992,41.42379939999999,26.95647,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_0123.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0258,motivate-set,breakwater,28000,4674.871381811434,4090.5124590850046,834.5578024999967,365.93260525,52.717065500000004,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-28000-0610_0258.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_1456,motivate-set,dagor,30000,15906.11136968867,14096.749087579763,823.3590730599976,252.45595734999998,75.189809,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1456.json,0,false,false,true,100us,17,10ms,0.02,0.001,1000us,10ms,12500us,true,0.8198602483030326,step,10ms,0.02,6541us,12500us,0.001,false,400,true,3846us,1.9896380713163753,400,1000us,dagor,10ms,true
0611_0004,motivate-get,breakwater,18000,5601.565543055559,4815.513373561986,107.76176970999991,60.653686199999996,17.473549,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-18000-0611_0004.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_2342,motivate-get,breakwaterd,26000,9190.729961399227,2146.5095419121285,4654.173878950002,968.4792895,93.1435,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-26000-0610_2342.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_0146,motivate-get,dagor,22000,2122.532126885842,1402.3838702147527,942.1288962299994,711.8764517499995,24.1047955,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-22000-0610_0146.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1502,motivate-set,charon,30000,14266.786341895708,14239.712680249104,92.79942204999993,68.38196420000003,39.3767905,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1502.json,160,true,false,true,4079us,20,10ms,0.02,0.001,1000us,66139us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,1126us,true
0610_2308,motivate-get,breakwater,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-18000-0610_2308.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_1407,motivate-set,breakwater,30000,13477.077088876857,3319.4619933880904,856.31852614,712.5198336,388.291849,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1407.json,0,false,false,true,100us,20,10000us,0.02,0.0,1000us,10ms,12500us,true,0.05,step,10ms,0.0,10ms,36218us,0.001,false,1500,true,2ms,0.01,400,1000us,breakwater,10ms,true
0610_0341,motivate-set,dagor,10000,649.9824020022252,649.9824020022252,27.22998946,25.7957763,24.194396,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-10000-0610_0341.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_0335,motivate-set,breakwater,22000,5564.033878456197,5558.04013960801,91.89432391999999,71.3130709,34.838581000000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-22000-0610_0335.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_0204,motivate-set,charon,30000,3169.4828918444227,3169.4828918444227,56.48144209999997,42.129237,26.8324165,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_0204.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1709,motivate-set,breakwater,30000,9423.14060479169,9101.689746604527,167.07927691999998,120.22798059999998,67.208527,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1709.json,0,false,false,true,100us,20,957us,0.02,0.3852058181158453,1000us,10ms,12500us,true,0.05,step,10ms,4.268965487550016,10ms,6378us,0.001,false,893,true,2ms,0.01,400,21064us,breakwater,10ms,true
0610_2110,motivate-set,charon,30000,6552.84396260327,6534.939464588747,91.91338472999999,64.82167019999994,30.6064155,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_2110.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
